text,label
shawarata ga baba shine dan allah duba talakan nigeria musamman yan arewa wallahi ana cikin mawuyacin hali yanzu kaga magid ya koma almajiri sbd kawai bashi abin yi km ga iyaliyara kanana suna bin gidaj suna barar abin zasu saka bakinsu,Positive
bamayi apc apc apc sak,Negative
an sake sakamakon zaben yara suka yi kanon,Neutral
arewa shugab kadan za ayi ta kash mana mutan kuna kallo,Negative
muna godiya matanen lega suma sunc baba buhari next level dodaaaaar,Positive
baba buhari dodar allah ya taya riqo,Positive
matsalar manya yen siyasar kasar shine akwai iya fadan magana zuciya daya suke magana,Negative
gareka muke damacan ga allah muke kagayawa buhari yatuna allah saudayan kagamai cewa ran mumini guda yafi duniya abunda ke cikinta domin kuka buda kuka karanta,Positive
gomnanma barawon dashi ake hada baki koma inc yaransan lntellig,Negative
koba lash zabe,Neutral
wai yanzu yan bbc kun dai address in shugaban asa laanin dai kira tsay buhari hakan daidai aikin jarida just curiou,Negative
wanann buhari buhari allah wadaran mulkin abunda yake wa yan kasa allah ya masa abunda ka mana allah ya maka,Negative
hmmmm wata siyasa,Neutral
ni nagaji tsoma bakina cikin lamarin marar hankalin shugaba namu wallahi wuta naci cikin gidanka ka kasa kashewa kacewai ka taimakama wani kan tashi,Negative
bayan kasata najeriya central africa dakuma cameron yanzu nake neman halaliya ta duka sanadin manjo dagama gane akasin jarmiya zamu sha kawai nemawa kaina mafita,Neutral
good good ganduj,Positive
allah yasa mutanenmu gane cewa duk yan siyasan kasanan irinsu dayanebukatansu kawai sukema basu samu ananba kaga sun koma cenko bakatansu bata biyaba sun hango zata bareto yanzu zakaga abokin gaba ya zama dan uwa fact,Neutral
namu kalan nasu bane allah ya maka shugaban qasa ranka ya dade wish you all the best,Positive
tabba buhari baya san arewa musamman kano ma,Negative
tambayi fadar shugaban kasa,Neutral
ana nufin zaiji girman cewa dole kuriarsa zaai zabe bayan karyan koda babu ansan zai ci,Neutral
alamar karfi tana ga maikiba yanzu zamanin mulkin baba jamaa duk sun rame tsadar abinci maganar gaskiya bbchausa cin fuska wlh,Negative
pleas baba dont go there zasu kasheka,Negative
hhhh shugaban kasa zayi fyad,Neutral
tsoroba yayi irin ta buhari ya kira zangazangar lumana,Negative
baba dole ya hau jirgi cikin gida,Negative
taya daukacin amurkawa american murnar samun shugaba mai inganc kishin jamaa,Positive
wasu yan takarar pdp kyamar hoto jonathan,Neutral
an wanki ganduj ya wanku,Negative
kar buhari ya harda suna son rage masa kudin shiga zai yi ma talaka aiki yakamata kara,Negative
shin kuna sane irin tafiyar wahainiya wakar yan nigeria suka biya mawaki rarara yayiwa shugaba buhari kuwa kuna sane shin ya akayi aka kwana ragaya,Neutral
ubanda ya haifi uban admin din bbc hausa rataya ma babansu cabl wuya shege dabba dan jahila,Negative
mutumin babatunsa tayi yawa,Neutral
kagama lafiya baba atiku,Positive
innalillahi waina ilaihim rajiu ya allah kana ganin halin muke ciki ya allah kawo mana dauki wllh allah shugaban nin kasar hakkin kanku wllh karku manta allah yabaku shugaban cine badan kuyi abuda kuke soba aaa allah y baku dn aluma,Positive
mahawkaci ya pada rijiya muna geip alquran se baba allh qara ilimin ciyyo bachi padin duniya,Negative
hhhhhh yan siyasar nigeria ai sun saba yin drama kotu dan kubuta daga hannun hukuma,Neutral
gwamnatin najeriya ta dakatar bbchausa daga shafin tuwita najeriya,Neutral
hakan nufin ganduj yaci taliyar karsh kenan,Negative
allah yayiwa ganduj albarka,Positive
toh itah kumah gwamnati sae tach me,Neutral
hakan yayi dai dai domin kuwa asashen duniya dama sun rainamu wallahi komai ya janyo mana hakan rashin dace kyakkyawan shugab wasu daga cikin an kasar dake kunnin ashi bama oarin bin doka oda sanya takunkumi saiya gagaremu,Negative
mun san nextlevel din kenan yunwa fatara zai karu kowa ya daura damara kadan baba gasa,Negative
to baba yanda kace xaayi,Neutral
allah yajikan tsohon shugaban kasa ta tandja mamad rahama amin somma amin,Positive
pdp aikin banza kama kafar wada,Negative
anya shugabannin kasar nigeria sun fahimci mai ake nufi hisabi kuwa dai suna shakku akan hisabin akwai wuta akwai aljanna fa yakamata duk shugaban ya kasa sauk nauyin alqawarin ya dauaka toh ya sauka zabarmarimassacr securenorth httpstcohgtrozcwbl,Negative
muma munabayanka baba buhari allah yakara lafiya allah yatayamaka,Positive
allahu akbar allah ya jikanta rahama za ki wanzu cikin zuciyoyin tare yi miki addua yaush allah kyautata makwanc allah sa ki shugaban halitta annabi muhammad saw,Positive
nifa ganina wanan dokar i tace mafitaba mafita anan shine danga yi ma yan mata aur kan in sha allahu za samu mafita,Positive
wai shugaban nin nigeria kunya basa ji idon duniya ace kullim ta allah an sace mutan kace kaji,Negative
funni may be clue ya samu safest way zai samu damar shiga us tunda may be ya samu labari dashi visa ban ta duk suka taimaka elect violenc and malpractic,Neutral
wai dan allah meyasa bbchausa karin maganar gaba daya akan baba buhari yake karewa wato kuna nufin ya gama mulki baida sanaa dai ya koma maula to wlh bazayyuyu banza yanada shanu zai koma daura ya ci gaba kiwo,Negative
ai gwada lafiyar sa kawai mutum mai cikekken hankali bazaiyi irin yadda buhari yake yi,Negative
mtsw ban san ranar yan jaridar zasu fara kokarin saita tunanin alumma abinda ya dace dan siyasa yazo yayi shirmen sa kun mayar dashi maudu i,Negative
toh uban waneh zai wani gaisheda buhari,Negative
abinda ya fadi daidai don kuwa kawo yanzu talakan kasarmu yasan makomarsa gwamnatin apc irin tagomashin daya samu gwamnatin ta pdp alamarin bayyan yake basai anyi wast time wurin yiwa talaka bayani apcjikimagayi,Neutral
buhari ya shiga uku farko anc ya qi mutan ya aika yanzu ya shirya tafiya,Negative
wasika ga baba buhari ya fama masu fuska biyu suke tare tabbata baa sanar akan matsalar wahalar rayuwa talakawan ka suke fuskanta takaic dai mai baka shawara kayi batan sawu kaje wani yanki kaga abinda ake ciki kasar ka gode,Negative
yanzu data jany karta jany uwarsu daya uban daya dan gidan karsu jany gwanda aje ayi sanaa karatun aeba dole bane daman duniya tazo karsh kowa ya koma karatun muhammadiya samu fadi qabari duk abinda yake faruwa laifin feder govern,Negative
kuzabeni zanmuku fanfon madara bba suka gaya muna pl ma ke ma,Neutral
wani wasan kwaikwayo najeriya,Neutral
to yanzu rashin mutunci mai ya hada mutuwan mutan photon ai photon ministan lpi shugaban ya dace kusaka,Negative
aiki aiki dai baba akwato mana yancinmu,Positive
asalin mutumin nan dan afirka ta tsakiya pa yaro aka dawo dashi najeriya jin haushin mutan kasar nan,Neutral
dai fatan allah yasa mijinta yayi mata irin riqon babanta yayiwa nigeria,Negative
allahu akbar allah ya jikanta rahama za ki wanzu cikin zuciyoyin tare yi miki addua yaush allah kyautata makwanc allah sa ki shugaban halitta annabi muhammad saw,Positive
ya allah ka sama ma yan najeriya mafita masu neman hanyar tsira,Positive
wallahi karya yake ajikinsa kae tinda nijeria bata tabayin shugaba mayaudari mara rausayin talakawa irin buhari bayan mukafi nunawa kauna,Negative
masana sunc abincin zai ishi dan najeriya wuni guda ni nace kofin shayi tsura madara ma ai,Neutral
hausawa mukac yabon gwani yazama dole to babu shakka yazama dole yabawa ministan sadarwa kan irin namijin kokarin yakeyi wajen ganin ya sauk hakkin nauyin daya rataya wuyansa bravo sir allah yama jan gora,Positive
allah ubangiji yatsinewa wadai din dayayi kainifa nafara zargin buharinnan koshiyasa yace arewa akoma kona,Negative
muna rokon gwamnatin buhari taimakawa yan jirgi dan kasar africa ta kudu dan daukan ma yan najeriya fansa,Neutral
misali alakar baba buhari yan kudu sauran bayanin cikata kanku nayi nan,Neutral
zaa fadi gaskiya jamiyan biu sune suka kowa koma bayan najeriya babu wani cikin daya son cin gaban kasar,Negative
waya taba mana baba falalu,Neutral
aminiya kuke to uban ya daki hancin uwar daku zaben,Negative
indai ganduj neh yaci uwarsu iskanc,Negative
gaskia lalacewa ta karsh ma ganduj irin dan iskan rara ra ke tawaga,Negative
kana iskancinka to katsaya iya jaharka amman inkashigo nan to tabba zamu yimaka abinda baka tsammani koda babanka bihari,Negative
buhari dan allah badan halinmu wadannan abu biyu suzama tarihi kafin kasauka ka kyal komai komai ka tattara hankalinka kansu akwai kudin zaa iya tabbatardasu bawai babu indai kagyara wadannan tom wlh kamana komai,Positive
gaskiya flm yayi dama duk babarinda zakaji tarihi yakamata kadan asalin farkonshi niday hakan ya birgeni allh yakara basira daukaka,Positive
munyaf masa shugaba mai girma allah yasa cigaba rikemana kasarmu najeriya allah ya daga najeriya,Positive
baba buhari dodar yanzu kam yan nigeria sun soma ganin abinda suka zaba akar wuta baba wuta sallau,Negative
buhari gani amman bazeyi wani abu,Negative
baba yace sunchi banza,Negative
masha allah jinjina ga zaaurin gwamnanmu jihar wuhan najeriya babu shakka abu yayi abun mai kyau kamata yayi ach sauran an uwansa gwamnoni koya daga gareshi acigabadasanya domin kuwa babu shakka cutar korona gaskiyan an siyasantar daita,Positive
dan girman manzon allah dan binta yar ma aikin allah kuyiwa allah manzonsa kyalemu babawon apc,Positive
allah bani mukamin shugaban gidan jaridar rariya sauk ya kawo tambayar nake yi,Positive
ameen summa ameenwannan abu dey addua dole kukan ga shugaban nin kumah manyan jamiyan tsaru,Positive
waya taba mana baba falalu,Neutral
kaicho yo wallah buhari kodawa zai gana baruwammu dashi domin kuwa dayawa daga alummomin yankinmu arewa sun san cewa yariga yazama damisan kwali barazanar mai gaskiyann kawai batu gaskiya shine gaskiyarsa bata amfanar damu komai acigadasaka zaa fta,Negative
bbc nan wallahi bakuda aikinyi kawai daga labari ya kare muku kukama buga labarin kazar pdp nasan yanzu takarema uwayen gidanku pdp sundena baku kudi kugamusu mabarin karya shine yanzu kukeson kujawo raayinsu,Negative
villa ta koma sambisa kawai wasu lokuta ta koma kauyen zamfara katsina kaduna komi yayi normal se ta koma abuja lokacin zaben wani shugaban,Neutral
taff ganduj,Neutral
allah yasa tattaunawar za ai gobe alhami afadar shugaban kasa muji alkairi ameen,Positive
kaga yadda xaayi mana dibara asa mumanta jar miyar baba yayi mana alkawari,Neutral
dama kuduka govern biyankun,Neutral
zaben babu banbanc zabe irinna pdp,Neutral
tau laifin way duk mummunan aikin ake aikata wa arewacin kasar nan ai bakin wasu manyan yan arewa ake aikata keda presid keda chief of armi staff sauran manyan qasa ace rashi tsaro ya addabi arewacin kasar nan allah ya isa bamu yafe,Negative
zaa fadi gaskiya jamiyan biu sune suka kowa koma bayan najeriya babu wani cikin daya son cin gaban kasar,Negative
tunani in yayi hakan zai samu damuwa ga matafiyarshi siyasan kamar irin rarara ya fiso suyita bamu kida sauti arewawa,Neutral
wai daman hakan hakuri ana kisan alumma shine shugab tir irin wanga hali in kulaa,Negative
dan allah wace hanya zanbi in shiga villa tare jamian tsaro sun ganni baina shawarar zan bawa shugaban kasa,Neutral
huh matsayinka shugaba kanka ke kalamin allah yy wadaran naka ya lalac pleas northern we have to rise diz motion wallahi kana tunanin abun bai shafekaba wata rana zai iya shafarka sbd duk lkcn suka gama dasu kaima kanka zasu dawo,Negative
sunci kowa cancatar shiga siyasa dalilina shine sunada ilimi gameda komai rayuwa goyon baya,Positive
ke nan ai tunda an bude kofar yin hakan shariar ta zama bata adadi yanzu najeriya kowa ya raina kotun kolin kasar tayiuwa ma tayi hukuncin ta tashi bisa dukkan alamu wasu shariun kasar in dai zata cigaba amsar wata sabuwar shariar review,Neutral
bayan cin mutuncin muhammadu sanusi biyu ya fuskanta jihar kano gano cewa local govern chairman ma yafi sarki mukamin from major to less than lg chairman neba eba,Negative
adawac irin ta yan adawar siyasa,Negative
indai abu rabonkan komai stanani ka samu misalidayik talakawan nigeria nada rabon wahala ya kawo musu buhari kowa naji ajikinsa,Neutral
shima quriu miliyan biyu dugo tara million ya lash zaben,Neutral
shuke bishiyoyi milyan akai tsoho ya cuve ni shekarun sa sun fi babana wallahi babbanka mishi,Negative
wai sani musa danja ka fito mana dashi buhari,Neutral
shugaban allah wadai naduniya kenan,Negative
gacan gurinda ake kash mutan bindiga baa musu daukiba sa dan anyi harbi fadar shugaban kasa zaayita magana,Negative
bekeuta bane shiyasa akayi masa kowa yayi dakeu yasani ya manta lokacin yan nigeria sukai mass duk wani abu dayakamata dan ya xama shugaba aban amsa,Negative
gaskiya mun gaji wanna mulki buhari,Negative
ya allah kayaf mana tunanin mukeyi nace wa buhari me gaskiyan,Positive
pdp amp apc duk munafukai mun rasa kwara,Negative
hhhhhh indiyawa mutanen wallahi basa wasa siyasa anan ake chema rigar anchi kash anasa angaren an majalissar matarsa bata ikon shiga tufafi ta anci,Neutral
kungiyar likitoci ta najeriya reshen jihar kano ta tabbatar wa bbc mutuwar likita daya jihar yayin sauran maaikatan lafiya suka kamu cutar korona httpstcohldliqyq,Negative
ayyah ya rasu kafin zo duniya amman shugabannin yanzu kada suriqa gari sunsan basu cika alqawari domin bayan ihu duts daga nan abin zai iya wuce,Negative
lanberia kenanai suna sane suka kunno kayar sudama ai lokacin siyasa ya kusasalon raba mana hankalisun dade barakar bata yage baanki adink barakar,Negative
aibaayi komiba kamata dan najeriya yayi komi kyauta sbd wasu qasasha komi kyauta sukaeyi,Neutral
allah sarki kaduna birningwari ma maganar gwamnati ta sadaukar wa arayi hanyar allah ya sawa,Positive
ana ha apc ha pdp ya yi,Neutral
daga baya kenan ai mr presid kayi abinda zai sa talaka ya samu sawaba kawai domin mutanen nijeria sun fara dawo daga rakiyar gwamnatin ka kunci yayi yawa kullun talakkaa ke shan wahala bayan kain jamaa sukayi amanna dashi gaskiya ka canza salo,Negative
rashin mutunci buhari yayi mai to gashi dea allah ya kirashi buhari kaima allah ya kiraka kace zaka,Negative
baba kaima fa ka amshi dollar fa,Negative
ana hegiya najeriya,Negative
durun uwar bomb din kutumar ubanku dakai fresh emir din diyan shegun dasukayi wakan mixer din yyi master wakar uwar babanku duka dan uwarku bazaku iya support better thing for we youth kunaso saurar duk kunci uban babanku duka,Negative
aganina hanya dayac dai buharin yabi gida gida rabawa mutan dakansa,Neutral
allah kasa zuwan shine sanadiyyar kawo karshen covid najeriya ma sharri suka zo dashi y allah ka mayar dashi alkhairi,Positive
aiko daf yake dasauka shan ruwa yafi wahala akan karya doka abun baqin cikin shine masu ke karya abunsu,Negative
samari muna qara baku shawarwari wllhi kar mutum yayiwa aur dubin yadda buhari yayiwa nigeria sbd kunn yaji,Neutral
wllh azzalumi magani guda harb har lahira domin yazama darasi ga azzalummai irin ni gaskiya banga alamun yin adalci gwamnatin shugaba wllh taasa har,Negative
kallo ya koma sama wai dan allah buharin muka sani kuwa,Neutral
bayan kungama mutan karyan cewa xa ai yajin aikin baba tagani gaskiya bbc chanxa me wasu muku labaraisabada kunxama makaryatamasu son tashin hankalibbc,Negative
alamarin dunia yake siyasar nan rigar ka muka san ka kar kayi ampani wurin cin mutuncin suka pi ka sanin me suke yi,Neutral
allah ya saka ma sani abacha alkairi yafi dubban yan siyasar qasata nigeria komai duk shekara nigeria ta samu tallafi daga gareshi bayan ya rasu,Positive
said baba ganduj,Neutral
anyi baa yi kenan shugaba buhari ya ayi noma anyi noma tattalin arziki bata karu yunwa bata ragu yanxu yace rufe iyakokin kasar dena shiga shinkafa ya sake saka haraji kan kudaden talakawa suke ajiya banki domin dai ya karya talaka kawai,Negative
basarak allah ya maida bawa kan abud dokar kull,Negative
damm tabb akwai kallo kenan ok gamu gani sauraron yanda zata kaya pdpsank no miss,Neutral
toh mudai kullum najeriya kyakkyawan fta muke mata fatan rugujewa mummunan fta ya koma kan mai,Positive
dan allah barshi akwei freedom of speech wahalan kenan muduba meyasa yayi reni yasai akakirashi gwabnatin democraci livezacreata ire o,Positive
ai mudai azahiri baza muce ga amfanin gwamnati ga alumma musamman talakawa,Neutral
gane mun hanya dai baba,Neutral
way yafi kowa sanin villa amsa tambayi buhari asha labari,Neutral
waninku ya fito zabe,Neutral
yan nigeria abunda zamu ila allah ya albarkaci wanan gumnati allah ya taya riko allah ya tonama wa yan basa goyon bayan wanan tafiyar ta canji allah ya kare muna baba buhari httpstcogsfgdgoorg,Positive
china tuni mai kaddamar doka ya dade lahira,Negative
zasu koya musu corrupt tsababa,Negative
kudai kiran baba ciki,Neutral
wlhi gangancin gomnati acinkin lamarinnan,Neutral
wallahi kullum famar yawo yake banta jin angaiyaci buhari baijeba,Neutral
to banda abunka buhari yau akai zabennan tuntuni kanasan kace bakaji abubuwan suka faruwaban to mun mika lamarin jaharmu ga allah allah abokin wasan kowa bane zaikama jamaar kano allah ya isar mana,Negative
dan allah an girma asan an girma wnn shekarun kana irin wnn maganar kace baa taba barna irin wnn lkcn abun nan fa abus yake mai girma minista ganin girman ka,Negative
allah muntuba shedanc yasamu wajen zama kasar shugaba saw yake kwanc ya allah karusa dukkan wani shiri kafirai,Positive
hahaha ai adduar bata karbuwa aka karba in allah ya yarda pdp karshen kine yazo,Negative
toh akayi yaya shugaban bane,Neutral
anya buhari yanada hankali kuwa,Negative
durin uwar kudun ana kash mutan ana sacesu kullum kawo solut din dazasu tackl issu din dasuk damunmu kunqi kazo kanama mutan maganar siyasar shegu matsiyata,Negative
e munsan kuji tsoron allah fadawa gwamnati gaskiya kamar yadda kuka yi mata kamf,Positive
wai madugun nasu tsoron ganduj yake ya kasa fadar sunansa dai ya dora wa baba buhari laifi don yaga baba bawan allah shirushiru ya cewa komai,Negative
buhari ya doke jonathan sokoto apc pdp httptcoprotgrvnad zabennigeria,Neutral
baba aiki yayi kyau allah ubangiji ya saka maka kwatankwacin abinda kayiwa yan nigeria,Positive
jamiyyar apc ta shiga rudu,Neutral
dogo kowa ya zabeka bai zama lallai yasha jar miya,Neutral
lallai zai kawo masa nasara sabida lokochin buhari campaign dinsa yaze sabida lura nigeria tabada karfinta amurka kominda sukeyi,Neutral
mganan banza kasannan mun dauki tsananin yarda mun bawa gomnati karsh dame suka saka mana an wawush mana dukiyan kasa ruwa titi kiwon lapiya mai inganc abin takai takawo ranmuma bamu tsira dashi mun yank kauna akan kasarnan wlhi,Negative
har dagask abubuwanda nagani ake tuhumar sa dashi duka gaskiyan amfani damar yiwa daukacin yan gomb murna domin nuna cigaba babba siyas allah ya taimaki gombest dama bakidaya,Positive
wai hambarar gwamnatinsa,Negative
ayi mugani in tusa zata hira wuta ni wlh sam bantaba jin matsyn shugaban zai iya rike nigeria dayak sanda yai mulki baa haifeniba dai ni banji kirkin kwarin gwiwar farfado nigeria ai alamar karfi tana ga mai kiba,Negative
shuguba buhari yayi daidai allah ya taimaka masa ya aiwatar uzurin sa akan matasan nan sun addab wata kila suna tsoro kada ach dasu akayi shawara don zaayi rahoto shafin twitter aka wallafa labarin tsoro sukaji kada zama next victim kone musu jari,Positive
muna godiya baba buhari,Positive
yanzu dai bbc suna so muce baba qarya yake toh bazamu fada,Negative
mit abin ban takaici wai sallah akeyi shin ni abinda ban fahimtaba nan shine shin buharin baya sujuda domin naga kujerarsa dai dai mazauninsa,Negative
ganduj mukeso ya hada sarauta gwamnatin pleas baba,Neutral
allah y kara uban mai yasa basu rababa,Negative
buhari ya cika ta shuka shanu,Negative
allah yabada saa uban baba,Positive
kullum govern din banda jahilci babu abinda ta iyatana daya daga cikin wadda ta haddasa kibi lanci tsakanin yaraidan bada banada hauka ai baku bakin magana ga alumma,Negative
koma dai tallafin way an dai diba hakura bar zancen baba buhari,Neutral
to wai jan miyar baba buhari yake fada nufin bread za dangwala,Neutral
aikin banza banza wawayen mutan yan majalisar kasata wallah aikin soja guda yafi duk taronku mi kuke barkatawa talaka nigeriar kashi cikin dari naku bakuda amfani ga talakawanku waway kawai allah sakawa talakawa akanku,Negative
baba ya wuce naga masu kwalliya suna daka,Neutral
shegiya bbc kin ma baba bahari coup daya,Negative
babuhari yayi alkawarin kwatosuba,Positive
gwamnatin margayi alh umaru musa yar adua,Neutral
lol shugaba kasan goalkeep ash,Neutral
yayi kyau baba,Positive
dakyau tantanc baba,Positive
buhari gwanina,Positive
allah yasa kadai shan tabar wiwi baba dan saura kadan tasa kawo ka dawanau,Positive
sojojin najeriya za yai masu yaa farfaganda kafofin sada zumunta httpstcossgavipcb httpstcolvwbawhb,Neutral
wallahi gaskia karya wutar lantarki lago ageg local govern muna samu at least hr per day alhamdulillah,Positive
abin takaici ya kamata daina wani tsarin damakaradiyya nada shugaba moseveni sarautar sarkin uganda kawai,Neutral
wallahi duk dan nigeria mai duba ga lamurran gwamnati lokacin aka fara democraci baa sami yakai kam gun qirqir sabbin program cabinet are your onli sourc of failur,Negative
wane abu ma in ya samu mutum kasar nigeria buhari,Neutral
nigeria kenan in dan apc bane toh mai laifin,Negative
baba buhari muna nan tare dakai,Positive
saura makwaftan nigeria suma ya kamata susamar tasu fara gwadata akan baba manjo dan daura,Neutral
aiki ga mai kareka kanawa ganaku ganduj gandun aiki,Positive
baba ka hakura ka zauna gida gida hakuri kawai akeyi to mi za ayi makawta,Neutral
malan yasha jar miya lokacin baba kenan banga laifinkaba tunda baka iya fadin abinda kefaruwa kash kash akeyi wlh saimun fara cirema malamai rawani,Negative
gaskia akwai lauj cikin nadi duk bazai wuce polit bazai rasa alaqa tallafin kudi gwamnatin kano ta nema ga gwamnatin garayya nidai ban tabajin inda aka fara gwajin covid aka dakatar kano thi is veri bad wallahi,Negative
bayan an kamota ya kamata yasa kamo iyar nuhu riadu iyar ganduj duk haasu,Neutral
doleba irin amincewa bashi dama ya ciwowa kasa bashi kakkautawaai ya yaba musumudai muna kira ga majalisa ta dunga tuna halin kasa ke ciki domin musan inda gwamnatin ta dosaba staroba aikinyibabu abubuwan cigana kullun jiya iyau,Negative
aiki kyau jinjina ga hukumar kwamush masu zamba ta yanar gizo ni akwai tambsyar nake yima kaina kullum wai mai yasa alummomin najeriya musamman matasa sukayi fich harkan kwamush kuaen mutan masu san banza don allah inaso wani yabani amsa acigabadasaka,Positive
takunkumi gandujebakada dama,Negative
eh hakan zai taimaka kam esp wajen tada musu hankali baba an waiwayi kuram ohh,Negative
yaga mulkin baba buhari,Neutral
gaskiya abunda yake faruwa zamfara yayi yawa baba kome aka maka akan kisan gillar ake wa zamfarawa how ever ya kamata ace tuni an dauki mataki wallahi,Negative
gabadai gabadai trump wish you won the elect,Positive
jonathan ya taya buhari murnar lash zabe httptcoqorhcyhdm thi headlin dey sweet me die for bele,Positive
haukan banxa kawai ai kain mutum farko yakamata rusa gidan ka dun kuwa kain farkon ya wamush kayan talakawa dokar ta fara aiki kanka,Negative
yaush zamu ga hakan najeriya,Neutral
kae baba yaush kaxama mara kunya hk,Negative
dan gwale daya ake ashiga mulkin buhari sae ayi baa pita vh,Neutral
dama wanan shugaban yayi magana yace yaci zabe zai kori baki gaba daya acikin kasar,Negative
bbc dan allah tambaya shin wai gask shugaba ya bada umarnin bude makarantu dan allah jiran amsa,Neutral
shugaba buhari ya ara bawa an najeriya hauri akan yanayin ake ciki shugaban ya bayyana yau jihar kwara ta bakin ministan yaa labarai aladu lai moham ya hakuri httpstcoptxyao,Neutral
hummm kaji maganar iska toh buharin finsa yayi zamuc gwanda dashi honest person wallahi ma yafi buharin tunda aikatawa practic ana gani akan yazama damusar takkada,Negative
ikon allah waini abinga naban mamaki komi akayi kuce siyasac alhalin yanzu buhari baida sauran wata siyasa agabanai zaa batamai suna don kar azabeshi alumma fa yanzu sunway basa siyasa lokacinda banataba dazarar abu yawuc baya suke bash,Neutral
ai gwara wadannan yan siyasar,Neutral
badan anyi walkiya mun gano sirrin haba kaji maganganu kamar baba buhari ke mulki tuni an gama bh bamu san wani kidnap wallahi wasu ma sun mai kabarinsa wurin ibadah,Negative
wai atiku up baba muna yin ka,Positive
ban ga laifin ka baba allah ya kawo mana karshen masifa,Positive
bbc wani irin magana bakwaon zaman lafiya anazaman lafiya kuka zakolo labaran karya wai en twitter sunyi pishi gomnan borno zulum to kuji tsoron allah kuna fadin gaskiya,Negative
baa taba murnar cika shekarar shugaban kasa mara amfani takaci irinta p muna allah wadai shekaru marasa amfani ga alumma nigeria,Negative
tsabar rashin darajja aiyukansun rashin mutunta kimar masanaantar kannywood hukumar takeyi siyasa san zuciya shiyasa ake target din akaga dama sannnan aci mutuncinsa wani raayi hukumarkuma hukumar aikinta don knywood bane,Negative
wato taba susar data farantamin rai irin bamadallah baba ganduj,Neutral
wai dama har yanxu akwai corona najeriya kenan,Neutral
jinjina bangirma ga maigirma gwamna malam bisa mataki ya dauka akeson shugaba yasa naji inama ace shine dan takaran shugaban kasar nigeria,Positive
innalillahi wainna ilayhi rajioon allaah ya gafarta maka shakikin gwarzo jagora gaskiya adalci najeriya tayi asarar gwarzo har ila yau kasar najeriya ta kasa samun shuwagabannin ahmadu bello sardaunan sokoto sir abubakar tafawa balewa masu son ciga,Positive
ya tafi daloli kawai canza sakamakon zaben,Negative
omg ya koma apc kawai,Neutral
hmmm mutanan kenan infantyar kasuwac fa moreov matar presid,Neutral
sudai gama sunc basayi sunci banza kamar yadda akecewa kaci banza baba,Negative
gski baxamu yadda dai mukai karar mutun ga baba ganduj yachi tararsu manyan dalloli,Neutral
allah yasa ya gurfannan ai yafi karfin doka bara kuga bazai je madadinsa za tura,Positive
gaskiya buhari ma nasara,Positive
agaskia kisan yayi yawa sannan abi haushinma shine mininst n tsaro wai daga zamfara yake yayi shiru padan gwamnati ma shiru kakeji shima dai toh shikenan allah yakawo muku dauki amiin,Positive
mulkin buhari kenan the leadership is better than is leadership allah yaisa,Negative
ai din baba kana matsala wlh,Negative
muna baya goyon baya tsige daga shugab kasar,Negative
bbc wani irin magana bakwaon zaman lafiya anazaman lafiya kuka zakolo labaran karya wai en twitter sunyi pishi gomnan borno zulum to kuji tsoron allah kuna fadin gaskiya,Negative
kawai saka hukuncin kisa ga masu kidnap domin shine mafitar maganc wannanatsalar taimaka wa talakkawa dokar kisa akan masu kidnap domin talakka kadai abin zaifi wahalarwa,Negative
pdp gaba ake gane zurfin ruwakowa yayi zaa masa up ganduj kainuwa dashen allah,Positive
kaji hauka lkchn babu sauran me rai se dan siyasa kenan,Negative
hmmm indiana nigeria akasa wannam dokan mayb datai function,Neutral
gwamnati ta kyauta wlh,Positive
cikkakun musulmai muna goyon baya dan duk ya taba annabi saw komai girman sa bazamu raga masa mutumin addinin musulunci yake shugabanta kira sarkin sokoto sarkin musulmai,Positive
kar maidamu marasa hankali mana bbchausa tace ganduj ya aminc yi sallar jumaa idii yanxu ankawo wanna zancen,Negative
some time i wonder whi yan arewatwitt sun raina miki wayo wllhi wann dan shegiya baya kallon laifin dayak ai katawa yazo tafaman yiwa mutan babatu gaskiya xaku fadamata bita dm mana ig,Negative
toh allah tsare sauka lafiya baba,Positive
wai me allah wadai take nupi agurin baharida sower yahada auransa karya minista sadiya allah wadai din yayi,Negative
hmn abun dake faruwa najeriya saidai mufada muku,Neutral
buhari faaa yaci wollah,Negative
wllh allah hk wllh allah ganin zai tsayar gaban sa wllh kunyi bayani dallah dallah ai ni wllh nine shugaban kasa allah nasan yarda zanyi asuu wllh kana shugaba kakasa komai ai hk ake shugaban ciba wllh,Positive
mtwsss sun zo duk sun hada mana holdup gari apc zancen banza,Negative
prof ganduj in town ya kamata rarara yayiwa prof waqa wlh,Neutral
wani ya fada kwankwaso ya fadi yaisa baba yaji tsoransa way kwankwaso siyasar nigeria duk yake yinma kwankwaso ya kwana sanin zai wahal kan shine dan walahi kwankwaso nigeria tafi qarfinsa allah ta baba,Negative
to baba aljanu za anfana wan nan kudirin naka wadan muka yi ruwa mukai tsaki don ganin ka hau,Neutral
gaskiyan abinda kake fada buhari zaka iyya fidda mutum miliyan daga talauci meya hanaka tuntuni kayi yanzun ma sara ki dogara suka hanaka dan mutanen arewa yarbawa bane allah ya isar mana mtssss,Negative
ni dama daga kan buhari dawo daga rakiyar tsohon soja,Negative
dan alfarmar jirgin sama dan matsayin kasar waje dan girman yarbawa inyamurai baba buhari duba talakawa,Neutral
